freq,Awake_DP,Awake_NFd,Sed_DP_11.36,Sed_NF_11.36,Sed_DP_12.15,Sed_NF_12.15,Sed_DP_12.53,Sed_NF_12.53,Sed_DP_13.13,Sed_NF_13.13,Awake_SF,Awake_NFs,Sed_SF_11.43,Sed_NF_11.43,Sed_SF_12.23,Sed_NF_12.23,Sed_SF_13.02,Sed_NF_13.02,Sed_SF_13.39,Sed_NF_13.39,Awake_phase,Sed_phase_11.43,Sed_phase_12.23,Sed_phase_13.02,Sed_phase_13.39
0.926852043,20.15604801,-25.03798068,28.71853083,-23.52065054,29.18316105,-35.47897623,26.65010643,-23.0547929,28.9057977,-22.74886715,18.75849873,-19.15677052,14.00848891,-20.41665396,14.7783027,-22.87909624,14.1382759,-19.06813727,15.39566996,-25.94120304,-0.2924116,-0.243780613,-0.250114065,-0.242413269,-0.222144057
0.933159562,20.28513111,-23.18432566,28.83519737,-21.21085309,29.3027775,-36.7766676,26.76447187,-20.9780446,29.0434529,-22.56486711,18.80163856,-17.1726331,14.24654515,-18.57105566,14.99933346,-22.41987882,14.24689068,-16.73310798,15.57225219,-26.81721081,-0.297827892,-0.252450701,-0.257976938,-0.250865623,-0.231141719
0.939510005,20.37315477,-21.96706679,28.91682793,-19.92059842,29.38624118,-27.89823091,26.84257926,-19.09047292,29.14498686,-20.96317755,18.61692849,-18.08276409,14.58675125,-20.08223863,15.29780464,-22.19436633,14.60754592,-17.3955547,15.87974054,-28.89546419,-0.304198282,-0.261925711,-0.267367703,-0.259277178,-0.2405457
0.945903665,20.46917081,-21.39150121,29.00466813,-19.37518397,29.47620809,-24.11476054,26.92757226,-17.80998944,29.25234955,-19.40447108,18.43849726,-19.61150208,14.97243495,-22.32626758,15.6384499,-20.96951263,15.02551009,-17.8692531,16.23496411,-32.00605946,-0.310847808,-0.271645901,-0.277185656,-0.267728616,-0.250197908
0.952340837,20.57205183,-21.64506145,29.09858807,-19.43061607,29.57404738,-22.20448774,27.02097779,-17.14923559,29.36596747,-18.40856719,18.29057018,-21.43853408,15.44496452,-24.7661528,16.06647287,-19.27878533,15.52226353,-17.4865948,16.67653286,-36.82945007,-0.317644688,-0.281418846,-0.287159321,-0.276170759,-0.259971457
0.958821815,20.67770243,-23.18738121,29.1981924,-19.90535528,29.68059876,-21.39285219,27.12346011,-17.02567311,29.48548652,-17.96255319,18.30508902,-23.66379081,15.3746814,-26.39179077,15.9532593,-17.57142697,15.46770014,-16.4209487,16.57548261,-45.7144851,-0.32456817,-0.291171009,-0.297212603,-0.284556269,-0.269793866
0.965346898,20.78151258,-26.85658426,29.30336844,-20.42841187,29.79635978,-21.35681733,27.23521108,-17.33550424,29.6104792,-17.90810862,18.38300221,-26.34980814,15.22913847,-25.59521247,15.76734613,-16.00396106,15.32926196,-15.04650993,16.40005587,-40.31562089,-0.331594813,-0.30082978,-0.30726568,-0.292839685,-0.279590463
0.971916386,20.87988999,-27.79601634,29.39514001,-20.40222668,29.90220633,-21.90014849,27.33680285,-17.9810023,29.72123243,-18.04860436,18.36707266,-27.53857199,15.00030501,-25.41595657,15.49954291,-17.14858062,15.09724147,-15.24166416,16.13522499,-32.53102817,-0.338287938,-0.309991906,-0.316448223,-0.301152684,-0.288831198
0.978530582,20.971888,-20.70032631,29.45474496,-19.48688172,29.9784333,-22.80633103,27.40847988,-18.83104424,29.79799708,-18.19158449,18.29976893,-24.09402776,14.7622679,-25.78247509,15.22042426,-19.62307702,14.85055566,-16.03103308,15.85760614,-28.07388712,-0.345097923,-0.319233672,-0.325606889,-0.309748177,-0.29818455
0.98518979,21.06092884,-15.5547536,29.51538964,-18.05038451,30.05677746,-23.69786036,27.48236729,-19.634688,29.87312377,-18.21025069,18.11973091,-20.54445529,14.48043568,-25.80447081,14.89601039,-21.87923279,14.55579854,-16.67600408,15.53603217,-25.11482912,-0.352222736,-0.328709851,-0.335088853,-0.318583595,-0.307863245
0.991894315,21.14834016,-12.09143333,29.57691849,-16.67213604,30.13529214,-24.28507211,27.55733537,-20.1416401,29.94592224,-18.21673641,17.9463838,-17.79962036,14.2733039,-25.46997244,14.64565667,-22.14262973,14.3314349,-17.07364707,15.28992029,-22.89566576,-0.359654034,-0.338359932,-0.344840805,-0.327612458,-0.317809423
0.998644467,21.2354606,-9.774632251,29.63906008,-15.61604558,30.21226072,-24.54289245,27.63265722,-20.15032466,30.01635121,-18.39720502,17.78129465,-15.64149527,14.14429778,-24.8457547,14.47376037,-20.06811031,14.18104187,-17.13781326,15.12366785,-21.11773935,-0.367377398,-0.348116115,-0.35479834,-0.336781297,-0.327953719
1.005440556,21.32188323,-8.395176672,29.70105552,-14.93389168,30.28615349,-24.73054633,27.70732192,-19.68343054,30.08465373,-18.9273534,17.61978015,-16.81681172,14.0302372,-24.8562731,14.30369264,-20.7494805,14.08350603,-18.92811223,14.94502665,-21.4652946,-0.374194637,-0.357374242,-0.363269275,-0.345228178,-0.336562131
1.012282894,21.38212045,-7.889215248,29.83885852,-14.48036158,30.43308958,-24.99253114,27.85704352,-18.88280456,30.22850505,-19.85548067,17.46778318,-18.09003304,13.94886123,-24.85537724,14.15248458,-23.24805837,14.03069565,-21.78685246,14.77923441,-20.88007206,-0.380820767,-0.366693913,-0.371451979,-0.35355802,-0.344894886
1.019171797,21.43021591,-8.230498838,29.99517711,-14.17711989,30.59658982,-25.28543924,28.02400049,-18.02614377,30.39257971,-21.26834731,17.30910843,-16.85009091,13.89327991,-24.48287751,14.01766189,-26.78462929,13.99802799,-23.63829943,14.63011338,-18.9270343,-0.38772254,-0.376286501,-0.380020175,-0.36208102,-0.353649307
1.026107581,21.47105949,-9.468894113,30.1488796,-13.86653621,30.75674841,-25.08453302,28.18636739,-17.23541409,30.55755592,-22.84551891,17.15144235,-14.38722533,13.89724999,-23.81633758,13.93373052,-32.79099321,14.01838306,-22.23387231,14.53252881,-16.75294331,-0.394889802,-0.386091622,-0.388948499,-0.370753441,-0.362801135
1.033090565,21.50488334,-11.78991014,30.29896329,-13.4204099,30.91378395,-23.94653887,28.34246573,-16.52393987,30.72361382,-23.29732764,17.03547544,-12.00487137,14.21975599,-22.96871919,14.16091479,-43.63829487,14.35007313,-19.33156217,14.74710099,-14.78932048,-0.402307305,-0.396039811,-0.398200399,-0.379526477,-0.372313414
1.04012107,21.53381767,-15.78628041,30.44510882,-12.85405934,31.06829779,-22.30210209,28.49150052,-15.91148745,30.89081809,-21.72924616,16.71095638,-12.83889132,14.35875814,-23.54251076,14.24067133,-52.70517533,14.49802342,-22.77441939,14.8961086,-15.72955476,-0.408483373,-0.404246867,-0.405391854,-0.388713757,-0.379751242
